294,9998943371381242321023474793439574481139884832189105555262377011307809353994353116580
293,368698239537211406267363896478911818069062511013553230099162871092728915565034099220240
292,13410610924559512110640974800522063542232732855844438514295652763434071707314900962758500
291,481088584527411912057758423430605574520132041624410450923880057230501568263409162474373120
290,17019148797489027308301459148781785166339628338413564486709277410848812868364147669142045150
289,593639846058863047935432483879464827860021910177976571472631879771557260818477954840314268160
288,20413412147858542451418182535165437040938327591396449043067711069790043349716401467866321982840
287,691909361640869726661622225779217100667539831276657027681315860859553172021544385884313600000000
286,23112997521172816991764793289186837219640808970469267693722411212260088776255923123078431947277580
285,760795472147661841070575098436087061939613052720287235365885579726964837514006124323451411169382400
284,24672543534716836353193742647642501495229530145634743861186247431807452866738255725640549638612786676
283,788175059407898938291823989496215313184359881787731706183962735660873705410432810746133183776100974592
282,24798259403490016399735201156638062295933923822659005711910631744991967246567387187552488145503417968750
281,768307350488844209022315644713045951127640595052862533036559639163489748626987507922726914027002158186496
280,23436248507191228461497676997853478902709600884859582055099650594812565064650060720649400998842107591054940
279,703725061597038521382145159333756910318963602630028514153250881874461933137079162515410106435751446203858944
278,20796999287977050161172209554566701871619222833487344895156233487499843784493366434656617333444588628027896734
277,604784098604144684900060488997752898013544196938045514406840603274769933116521561447478755817200000000000000000
276,17302931798273142093838822794896190136596926983458219825107763315010965669154529810393399694825872458970590767558
275,486939008596006699326294810009750515882733011562805968523950162785526011091755776625858054942183364714957813841920
274,13476561489680677459511342538065870691627147116492154737711264834346540387597741032145512965156446116251713938430429
273,366729273707775078072826278447526971849734249128602455444697256825097147488352682515017762690823504849167827968458752
272,9810348171864482450237458364974858081067870749484408003570635335958824516794374304140546882990747690200805664062500000
271,257931328958376416386488571522655376773546790916975989805213925230923797546004539364084612254948996007628552662077669376
270,6663633083296382500036629181775468921303822827792304477323027460254287499961644955457411742563631153287755804336972442000
269,169125764653426764789345671560532015805663872037863607377451269512388314827325786369296549625531867887171788152796243558400
268,4216018196917948685178300402665500861626630994795480063141202408860494209935807336179651867978002005598642800143971897623600
267,103202278126126724091849283389768580897294281630710628337793474403851991173842855434892312628428800000000000000000000000000000
266,2480093382743682149539867767124180814927576321096139359029527676947951104780714851362091110342672963613604869902603158987768200
265,58497085779887002135905803889375441099604682110946758799095126003577644771722376772801130591821914018351691968487390726586368000
264,1353882500418508493794616828504441807512357811999295325026966675994232428532070137494540855721131134337535445544220434381204834800
263,30739647221067112228986702696622580608798112768254172316229275926208654717604392529224207617696109249694140566362005142758857113600
262,684504000326260932124443906898619561342669775670940197945114425111512876629663899168659259986110854960667449049651622772216796875000
261,14945061432117816087819562735503515180429203526670530620439941438111507225752639588665523575910680895523178426206355706674504584396800
260,319850236657410400810457583617820533015972086040648503748798305484419632789682182924393430694250912266956628431875448345455597117123000
259,6708149439757540299701012272309076707107493063686886550660737513880543896708747515777301461037405194595273159010253616467871195379793920
258,137829682778483948915907519322006254925387896154707211996452726439478051731723360213057679357471952330940692366860564227285478898133438020
257,2773579536687067335349663912870758641317244745061772877630527624932300531674035555869916903542372859200000000000000000000000000000000000000
256,54647092925424233111361579740451981673981565630124660825621795802579808307430355657028466308027645490572866501305837388925687060141233440240
255,1053876114349767663572542808208785222240372054558472990098102792660646031144860112775542079198867773108421603793667934874685656188088169267200
254,19887136164552452647735355453862773373597497192096470559126113771091500601909312403781762481680029065021609322355281594755422711448293738809880
253,367092720217502011120599514529652999516909790474246199269171439450860122578367552866838837416876099256945696367178936688486137612846544181002240
252,6626087764450831435497940295173088491925311441763822153759645436821030250640021010834149156254770549209795364248939222306944429874420166015625000
251,116914882180130480588695014910020966963556114605273368325154188109390894389555795691847094442583211957914336364355007841278411703572483621907333120
250,2015872458712524194222333602790938598091935643507508626155027068545737866863568747876784074049264878422002872610670289825645795702977239399228351100
249,33953330142508370998022837861730718778917655081653259146541696680911170219185271003846461514755647521282258387245055034889401866133630710113086996480
248,558430373819759789674373037290843502125754089719180390453574822071744184828233462172433630415767019702086777099281671588979239386919159275302493079320
247,8965199470901314966871700700741006324208375215387459093200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
246,140438958226585029761887677272353586221070041704749899819162300305858069263720590634117279206433272533480650041907140443390051743948088041131545869015340
245,2145753085241079192033106559839993977521603039264850035581661485298942132965675051371945876849222192442295385931010871966065224647588109139510997024768000
244,31963868668601804377718633695652133511928456944484117138360101733061460972222040632529793804910199933361023321580208384695387194285718005181300236874519900
243,464028099505406942428907178052478116494039541962370601729767122894803555579980424439122569326500139223889383220350372579031464178316890460712001541557452800
242,6562166443406988653387202631115911658122011804601120101494700036190141350098038258949945797213319114612600914789204003096934059158229501917958259582519531250
241,90359837377915688746010483703524743137964703061201154863271653588677548474629432946971035999158657636568279306250986960329034179983512509159000872118019686400
240,1210961748121685214908266703188245296539425720903421450307184769272076662972205964240324639818129893305901048787049788852206250163297590178903660368727982462000
239,15787299080570336842180632771608027312631075962926569775863936767502826062467685136851559828544056555334582250152904185910578441393916033483458275440570715340800
238,200123074164165054704718017553741909950761159818193915109890557240309586738373771431765359845814033559479647864932330192861721643863681339925339020785940365175800
237,2465366500602257173617284471346201896104028204230612373059459266721804350219724770567722632198834242325200000000000000000000000000000000000000000000000000000000000
236,29501031651856563060716753119054427494716025188193513917614428453368806788219172447981316205518676509906753535586609667610923968674405874711506263368984330490154600
235,342715480811068569835947905801598711130549134256943293958881471004515848652487892052679779562983595210379366159487622346359018669171182490219182789766711158505472000
234,3863075400985178044657394845349915346510595662585413276334068620319594561986901845130512407441021544231615544636354244584837872796413181271941022134708297644697930940
233,42226990160686581094248440180388476280088754386621813940097718405151738710032274336323346977167801399478898749700028193514109379091835704408350775417113048923001323520
232,447353811617656307942902274763891499550713286944849629551089806567141938264137972579523883891293883846335610320765502181999430375558546302272588945925235748291015625000
231,4590442170670817843558813262960048173795689690348063231835531797320426642057663022202509444529963770471059832976216188568607246403226663936865372848702077565939755253760
230,45596328060057450860350968148685452427128407655312099181904775545334110901478164860710763248451349635579592243587530013110959538118017972096855218039983016158988306038100
229,438124670559656520848621373365519532579097565935157863690024853086184173802027140631943205419917686878314946905372075782633574342133581880634313745744146040862421244968960
228,4069762278462568841445366927115753150504845976921113520168750369798882586936138467857193238944707008336715758949443039196180207537007702406572078914244092262231696040201940
227,36521188755233283280707972164025602089589687477861658368908442802967927280055108444275244963975574375628800000000000000000000000000000000000000000000000000000000000000000000
226,316384998757021872915184256556808084634749208692911724696919199111055991732956588505143140097196939464585597111921342741530447039817199879030172043245253309358801535342117030
225,2644000909841671424996777274450811402429232713717240779292833612419567546224448092910601266887099824920631832813628546570046317488819674754053112236185670439769834619981004800
224,21298556687491587940883282093018604881424867964862022315852357097446506532963710537346593176672457427061074104189718606187503287748466261285977811365065429145427246061325531960
223,165248543467455973198825201918003816527081196408739831288178135312089738311769385012268703817393591141638188471856687054873954402682471225592483998853987369473393420832100843520
222,1233864118014901247830257068582081712110985700250044752952725130148933369660019390915189397676229628508666798213246166579912830765081415557160582352480560075491666793823242187500
221,8858684589781635195849891756596681404361766520174004863396275857801412233502537289999573960159480176943809927231751737204703178406815313877033635092970174112609164342035491061760
220,61102542333880166523661728436060929864443423867601600234722437178405899868607257441104684450096474873603299946997851053584512599185123462490276017301666782290370266469109988060500
219,404518684146015030909543624551223542892932683533122230928276955836825733182686074565856485510931478917718170109616949430420330889912355623667479950815073484030473895670896499097600
218,2567986185752702199943790817553366684956266672075346727165877847533496982771785077862500371082426915257847808957147082872427184546370556751680344245786962559506283079929250631948350
217,15616749703136346109689087151276613294343784600913858341165750784436813933683708284440873420342995513220000000000000000000000000000000000000000000000000000000000000000000000000000000
216,90883323209328264562086242093651252422291996704243502791753036721404778929576963315450766838171434776695622429297067115467051572285223217080101442239537007664187019947620360936252700
215,505599577552757939602358225948945057939052702382649628323193757433678433432492437764050227411102178945005835806463315685756601604051284864979905041440165459690843870970974276943872000
214,2685790548988549538151978816885485491611393573798910006515308190825086113671696096524677858193885263653234154619680568575807492039247982292807826107639799188702805569015725550373029950
213,13607363302582865043424281712636696466279342138970616338946857124139066548899640206763715954152726297572230341488107301716053351692033244135088898380475264550718235297512198401268121600
212,65672561722646283958784346683652870300240866109683937039876763475899996848340225296753674734145911329424342544246688625873698187695091544327985130791169865460688015446066856384277343750
211,301544063469216305486531962906801548789177007434721702453097062641377525622904070627438395412232492082246793545609310512319088646854528625275781127329507008803255597348831336795524300800
210,1315523881033831495834720931443070942555672369235213518581331612483500711362607217952784954985595366422317182659955870449035329248413490470307407480472861095416608179649128483888710700125
209,5445354459090587750595667494592740464230546994309929457796618295704389760524326323202149715958333426114672479748075210550709639495161121998008561598330041285970597171919150889226033168384
208,21355207755095360132553226174440738566788962558477989383349698432175291794282735281215658294091758546666384133295004759386270785479070832725654525643515205599737036719231953482086220438096
207,79226979113940271366550500087303657845794332381217750653528645923340775121576295146776275495793197056000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
206,277615823218357982316407311958695753016164039366802804551299408302311839632392862822195321955678194159910168789719563642289169821887110963282043061265187003504910877302263309463378099153352
205,917263287041596273836113770057993898648742710324628693821881201891619749817856081267946930640397003030265827845507786577129158798806664042470630147811464878842634575962039538610327508746240
204,2852750370893681880555660704738030089182802503611107224038538282632938473320806774542849150574488239093670392217182653390578635899111769741252503398184343338633117031234795131165317391197336
203,8335982072596968010712212835662255148295341492844536834189826104504791853085532867373641343416055961613703909043798270297213152969078423050246089530937423886636688958848257425085216296271872
202,22842078993051978696359584680066784474464925153957406646843281039907094276072260357352846557080194048237265563756520249405944865834878552443154705545863558668884252256248146295547485351562500
201,58575956976993174442337081413634096623599901851352778148156839799672247845094760233890401120210005312620444869226404015548200862412495632423689139172084000498678702734806805372815695765569536
200,140275035614608540006160003332090427023644378112630066192726189655677551810379283755690515705958381368455669312481804402943438632040526294996144212543417157954328520307423349442349998007217720
199,312997418440215503791079710822858270626253465576039497308247201757633745067483540100426850167891439171798417175612782944553594803875124745115493014762549987011474760107226052295133487763030016
198,649185281590843913010362936614901779804412753371172489172423422543624426961051753452380067346856605965860563531700415027696457066597591589597968354583026414512378046112112272937442374486764956
197,1248458625681235474480424317524242531810690830191895236978005812034098198637366294860839843750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
196,2220263719302507351911178408288689221873018346724796525622210293877402413710145864583219378734123294493545983371146198545144339521139090930863676375881308547176258541313823535118160846965395772
195,3641157744349102659076961725963005963430741188292215194378285616812778645498991631056457386510323351395678649547351139232331317321829582158186699413861354682762049999825576562438042899238092800
194,5490163353347797308232185809948659384805834052826934584009260074713413825884857640150087767591965859083481066750559683545724078052613730513725874980382710024814445446401704706430959509147309490
193,7586976973629730917802028155347507862809359822514012050151676408369975520866291500929719102159692677099773363286618711925565610271149476830014439873984272824739005525002024415924815183709470720
192,9577025442695798315797598761631265942670174854831897114962254004413361893007434138334920262504473617015918791112099788031820331219170118653240793087609572520335632361820898950099945068359375000
191,11003167989575696959501205114050842115631540894519699688828947615921792350092192257401560170353859089389598895718167259623921543239570843357867059454116172870486749244416141540344808097563279360
190,11462377603043880380973667216360194411760799305696308424236178876857551168223431238585950571287019700684201981731728206191726472388877485361047922267325718126604375907891965209362155710581820700
189,10782875177615577053698578408760293161682937576878793508240630823224989970772747782974819970795703603675474994004329186063200658357196682354393421608250960880854015440504720890694617915908423680
188,9120281977770693714470853112751975001570189735918469162738015451714185493122914086193659466966693065379565794411356444431466605749578959477298516424607623108644118385368998281272706815454058820
187,6903555196705827949303995963138266754423969373017050848216206490782034150175107186688000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
186,4653267915515495478707677434814373764049784817331729760597905869265668939105267257646700592632659268652683811772587993276039805210209623571232880688338294812837335136350731788599245644661827590
185,2777997182663223879111119875700192776979358037790617926642353640144370029719335250180043684167315878836587202210799452518646500617698201767939433812260350435697510665773530919252768479982387200
184,1460436790997813864278688204066196191614904996746474724705825979632372356725697801682212699011766614891024166381607060337996856689653986835349131885018343657997910631818990528038207343931079036
183,671895053309779390680898004358553946166139165594944789610349122846894472097492384007025949510008180594875944391769938522099474215672852034419771467076714184807861665411752758718365067391270912
182,268694146505439871163768591383383423993275613778121870208018966179701676940092549873591677392212696412792221716261328743378192385730921805766542039646191386559337388462154194712638854980468750
181,92721036612211476987862565343266750581423113857204458645673619193375278308775226892444494531740928904331722293508224870191529047392729720056864890187603761474545959127418114423169691896774656
180,27391325237312390659707171682977283065665928272721415484009268929417892784019630377086633202663368280318570846999140224179254405211510629573978041018823374912143531428279509587390473224945190
179,6867631280736882197904501968929895671784918602734273608936048034996011324568489704179991024043048910307848333691459008144000875398789254752679737018369227761093748228555329561490934636478464
178,1447635893910687690486072780362806097287468469258267221056791302882482036964303311709284846520702579374892874258523178574105809676108364553947417398225230072108734947070625687055943957027229
177,253910001418311039313226094478658616922585474340231688567771652141749552000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
176,36638395322260618686693243801407982442673707364195310002181810801754886650202906411546889916223429502013205821764458005432668014015449505795628823808789879424431867327814200192027519006248
175,4295313088279593537275173197046073094221202757571936028591335023457579613897471766478558486262466832732352313519821163220162781332903864404334406492843773069808669604093995844877020037120
174,403502386268304862433558360066251527747424706734175997339628184071087410489438656618494303688436517816850005068381457319516887804748712237981921594284179958037290377619231204460258912804
173,29910362664464974242060009415359004703031117621816710377073574440104328805656657558937021491938210650825845176697956242122539784070864038522838784820662207668922724264425212863894781952
172,1719852590234597517246204135200222393062816240907472848423505492889932175324768917420400897935552845329620983922570806132589800803738839380090802633205271376937162131071090698242187500
171,75255833409052001261580890864546841840382208768887650541745604461266172717668881804997492073776542443744756699562513224176114995820572394320498592766271224645367010108818021182078976
170,2452569145701656575678422934556033046211607134881797908012772927152832020208644718611702839188849563664230057700072968753825306497770093391123936689764911514731175322355867419509650
169,58099638371783726619055975734984713753767700471625785847591744144638334453908646230283662215800520462436786144115904302839128250645801182803299608695160896744606676142487219732480
168,973192711451161011485162874012947549383802629650005347225993149945084872846927232259672932371689594192744183667365290549893076992879546554872829410241292668921772600271452157420
167,11168272166358323467916805913761767367626037657600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
166,84676354741367024626842522901580988356610245028307045204105118629003395300255103030247026193947582084711885861305259562753200370104271996899667468462772630719049981661304790
165,406679860553219787050793555123523469666122418540056708591529605417459085272790771380325868897265793610845709614686653299066121807385389746736966424519674942357369362841600
164,1177917428753787350633336654190855296878899675030045020822616103622066110582760812562354242682627059678965489302845362375892714499410851990971173215547937896279382326710
163,1941786002269362041608992835413249636131607955430543562996674710535527237194590411715618106638610334999072803763177767918347256011503529483460274743103280982492446720
162,1700540836126950472232255652456572782305348259747546221109383840605174619776616648688312151958900624005974187318928380935507960192154541800846345722675323486328125
161,728218326562489269442145632731849055531668194283878888218274035560376491371255731159770156401444311208646925465291449267352024231817633857964232609742832271360
160,137828670662314900108900705105802909222987782143977543808896627757380889739362433854351834256567116278461599127577999704224899901654306716624779160399478100
159,10175519856792626378839325004173986227838818118910780685070828377628616082395501211593503023056213198838012978207911265210027525921555039695616885129216
158,250425812689904465436844037134274490285509702587627771365292741715588541997967718176474852486862173259803413953889757260045891071992100322995995746
157,1679600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
156,2356574951315800527629401661949305446691420292075321242733292478327466367403900658880735424949768333113840073449082788944391699260711902
155,483998738109468414208634311929273644520764772679128137511448461948108944111577714959370532315541942954012381796241102016044072960
154,8834518696576644907995294120282501316604272786142750115771121356065022151819535704163825640832044775451703544630624836429
153,6916720640355585940051360209436130337873592931461092038614707632809186638476627972824333533496106949654916104192
152,75333805442102165732859702397665891217626881995281487889659990941915168605191865935921669006347656250
151,1740631327434253247543837868513872940351596527790717011041623919126058239543866814365696
150,2537643930282078003598770798708481784543711250958319436318137210574405
149,89202980794122492566142873090593446023921664
148,1
